customer_id,age,gender,region,tenure_months,monthly_charges,total_spend,contract_type,payment_method,support_tickets,login_frequency,last_login_days,products_used,discount_usage,complaints,satisfaction_score,marketing_emails_opened,monthly_orders,avg_order_value,preferred_login_device,preferred_order_cat,churn
CP-20854,34,Male,Asia Pacific,4.0,72.53,270.33,Month-to-Month,Electronic Check,0,16,2,1,,0,1,7,6,53.74,Mobile App,Grocery,1
CP-20855,57,Male,Asia Pacific,6.0,62.69,394.71,One Year,Electronic Check,4,10,9,2,Low,0,1,8,1,27.01,Desktop,Electronics,0
CP-20856,66,Male,North America,16.0,39.4,589.53,Month-to-Month,UPI/Digital Wallet,3,8,0,1,,1,1,12,7,32.12,Desktop,SaaS Subscriptions,1
CP-20857,38,Male,Europe,72.0,64.32,4711.39,Two Year,Bank Transfer,1,15,5,2,,0,5,26,5,49.04,Mobile App,Grocery,0
CP-20858,40,Male,North America,22.0,105.4,2257.56,One Year,Electronic Check,2,36,18,1,Low,0,3,1,3,26.34,Mobile App,Electronics,0
CP-20859,37,Male,Latin America,3.0,37.18,112.62,Month-to-Month,Credit Card,8,29,8,2,Moderate,0,3,22,6,56.55,Mobile App,Electronics,0
CP-20860,28,Male,Middle East,25.0,83.12,2013.32,One Year,Credit Card,3,7,4,2,,1,4,28,2,39.55,Mobile App,Electronics,0
CP-20861,51,Female,Asia Pacific,10.0,42.83,397.95,Month-to-Month,Bank Transfer,4,14,1,1,Low,1,2,20,6,68.95,Mobile App,Fashion,1
CP-20862,27,Female,Asia Pacific,72.0,57.67,4347.06,Month-to-Month,Bank Transfer,1,8,38,2,Low,1,2,23,5,26.86,Desktop,Home & Living,1
CP-20863,27,Female,North America,18.0,84.27,1425.0,Month-to-Month,Bank Transfer,3,35,6,1,Low,0,3,20,6,23.86,Mobile App,Fashion,0
CP-20864,60,Male,Europe,14.0,73.15,1043.25,Month-to-Month,Bank Transfer,4,19,16,2,Low,0,1,19,5,40.0,Mobile App,Grocery,1
CP-20865,23,Male,North America,15.0,89.18,1295.37,One Year,Bank Transfer,0,5,1,1,Low,0,5,23,3,54.02,Mobile App,SaaS Subscriptions,0
CP-20866,53,Female,Europe,19.0,64.44,1249.91,Two Year,Electronic Check,3,2,1,3,High,1,4,6,2,45.1,Tablet,Fashion,0
CP-20867,41,Female,North America,24.0,75.22,1784.05,One Year,Bank Transfer,5,4,23,1,,0,2,16,4,46.2,Desktop,Grocery,0
CP-20868,29,Male,Europe,2.0,67.74,143.62,One Year,Credit Card,2,27,14,1,Moderate,0,2,9,6,48.67,Tablet,Grocery,0
CP-20869,60,Male,Asia Pacific,3.0,69.63,216.48,One Year,UPI/Digital Wallet,0,8,6,1,Moderate,0,3,3,6,52.57,Tablet,Home & Living,0
CP-20870,40,Female,North America,7.0,99.91,671.18,Two Year,Bank Transfer,4,15,9,1,,0,1,13,2,59.95,Mobile App,Electronics,0
CP-20871,44,Female,North America,12.0,91.66,1181.65,Month-to-Month,Credit Card,2,25,9,1,,1,1,6,2,30.55,Mobile App,Fashion,1
CP-20872,62,Male,North America,7.0,41.33,277.96,One Year,UPI/Digital Wallet,2,27,9,2,High,0,4,11,5,65.84,Mobile App,SaaS Subscriptions,0
CP-20873,54,Female,Asia Pacific,5.0,88.43,417.92,Month-to-Month,Electronic Check,3,31,3,1,Moderate,0,5,14,7,49.4,Mobile App,Home & Living,0
CP-20874,23,Female,North America,47.0,100.24,5069.51,Month-to-Month,Credit Card,3,36,19,1,Moderate,0,3,10,5,37.6,Mobile App,Electronics,0
CP-20875,18,Female,North America,1.0,61.29,61.29,Month-to-Month,Electronic Check,1,10,5,1,,0,1,14,5,34.46,Mobile App,Fashion,1
CP-20876,23,Female,Asia Pacific,51.0,65.95,3286.97,Month-to-Month,Credit Card,0,23,34,2,,0,5,16,7,80.03,Mobile App,Electronics,0
CP-20877,67,Male,North America,43.0,57.64,2531.11,Month-to-Month,Credit Card,6,17,60,2,High,0,3,7,3,41.72,Mobile App,Grocery,1
CP-20878,39,Female,Europe,21.0,63.99,1441.32,Two Year,Credit Card,5,11,21,1,Low,0,5,23,7,62.92,Mobile App,SaaS Subscriptions,0
CP-20879,58,Female,Asia Pacific,1.0,72.0,72.0,Month-to-Month,Electronic Check,1,12,1,5,High,0,1,26,5,19.91,Mobile App,Home & Living,1
CP-20880,41,Female,Europe,5.0,85.41,437.77,One Year,Credit Card,4,22,17,2,Low,0,2,2,5,43.02,Mobile App,Grocery,0
CP-20881,42,Female,Europe,70.0,76.87,4971.32,Two Year,Credit Card,4,35,0,1,Low,0,2,20,5,43.08,Mobile App,Fashion,0
CP-20882,32,Female,North America,43.0,86.46,3845.59,Month-to-Month,Electronic Check,3,6,0,1,Low,0,3,26,5,54.09,Mobile App,Electronics,0
CP-20883,43,Male,North America,61.0,89.42,5817.66,One Year,Electronic Check,3,11,0,3,Low,0,2,14,7,64.85,Tablet,Home & Living,0
CP-20884,25,Male,Europe,72.0,81.7,5564.37,Month-to-Month,UPI/Digital Wallet,1,28,9,3,Moderate,0,5,14,7,21.23,Desktop,Home & Living,0
CP-20885,68,Female,North America,2.0,121.21,253.23,Month-to-Month,Bank Transfer,2,26,8,5,,0,2,25,5,71.21,Tablet,Electronics,1
CP-20886,41,Male,Latin America,16.0,62.42,998.79,Two Year,Electronic Check,3,38,2,1,Low,0,3,29,6,27.57,Mobile App,Fashion,0
CP-20887,65,Male,Europe,33.0,114.28,3830.99,Month-to-Month,UPI/Digital Wallet,1,6,9,1,Moderate,0,5,7,7,31.85,Mobile App,Grocery,0
CP-20888,55,Male,Europe,7.0,41.36,299.05,Month-to-Month,Credit Card,3,25,10,2,Low,0,5,15,5,61.34,Desktop,Electronics,0
CP-20889,23,Female,North America,11.0,65.42,743.2,Month-to-Month,Bank Transfer,1,32,3,2,Moderate,0,3,11,2,37.46,Desktop,Fashion,0
CP-20890,52,Male,Latin America,7.0,75.44,526.03,Month-to-Month,Credit Card,4,38,41,1,Low,0,3,21,4,8.0,Mobile App,Home & Living,1
CP-20891,59,Female,Europe,1.0,66.05,66.05,One Year,Bank Transfer,1,23,17,2,Moderate,0,4,4,2,83.53005000000002,Tablet,Grocery,0
CP-20892,18,Male,Europe,2.0,97.84,189.15,Two Year,Bank Transfer,2,10,6,2,Low,0,3,10,4,41.77,Desktop,Fashion,0
CP-20893,63,Male,Europe,1.0,24.74,24.74,Month-to-Month,Electronic Check,3,24,57,2,Moderate,0,3,13,3,40.58,Mobile App,Fashion,1
CP-20894,53,Male,Europe,14.0,58.54,865.75,Month-to-Month,UPI/Digital Wallet,2,32,32,1,,0,2,8,4,66.94,Mobile App,Electronics,1
CP-20895,29,Male,Europe,18.0,55.62,1053.44,Month-to-Month,Bank Transfer,3,19,1,1,,1,4,29,8,67.04,Mobile App,Fashion,0
CP-20896,55,Female,Europe,7.0,18.0,133.22,Two Year,Electronic Check,1,32,18,4,Low,0,4,8,6,59.89,Mobile App,SaaS Subscriptions,0
CP-20897,28,Female,Europe,32.0,40.57,1396.98,Month-to-Month,Electronic Check,3,3,18,1,Low,0,2,9,2,44.15,Mobile App,Electronics,1
CP-20898,29,Female,North America,40.0,111.7,4366.48,Month-to-Month,Bank Transfer,0,28,5,1,Low,1,2,17,3,30.16,Desktop,Electronics,0
CP-20899,59,Male,North America,3.0,61.94,184.18,One Year,Bank Transfer,2,28,2,1,Moderate,1,4,16,7,48.8,Mobile App,Home & Living,0
CP-20900,67,Female,North America,1.0,40.58,43.3,Month-to-Month,Electronic Check,4,30,5,1,High,0,3,12,9,48.55,Mobile App,Home & Living,1
CP-20901,56,Male,North America,7.0,92.51,615.55,Month-to-Month,UPI/Digital Wallet,2,39,10,2,Low,1,1,18,5,53.28,Mobile App,Fashion,1
CP-20902,24,Male,North America,23.0,29.19,682.3,Month-to-Month,Bank Transfer,3,32,23,4,,0,3,14,3,61.91,Mobile App,Fashion,0
CP-20903,28,Female,Latin America,13.0,98.63,1320.59,Two Year,UPI/Digital Wallet,1,12,16,2,Low,0,3,10,4,32.1,Desktop,Fashion,0
CP-20904,53,Female,Europe,13.0,99.66,1347.41,Month-to-Month,Credit Card,2,23,2,4,,1,4,26,4,45.69,Mobile App,Electronics,0
CP-20905,69,Male,Middle East,3.0,70.74,223.77,Month-to-Month,Electronic Check,2,21,6,1,Low,0,1,26,6,41.65,Mobile App,Fashion,1
CP-20906,48,Male,North America,8.0,80.67,620.88,One Year,UPI/Digital Wallet,3,4,17,2,Low,0,3,11,8,13.57,Mobile App,Grocery,0
CP-20907,50,Female,Europe,58.0,133.96,7324.291150000005,Month-to-Month,Bank Transfer,5,39,9,1,Low,1,3,4,3,40.58,Mobile App,Fashion,0
CP-20908,30,Male,Asia Pacific,8.0,76.57,655.35,One Year,Electronic Check,1,31,16,2,Low,0,5,25,4,60.83,Mobile App,Home & Living,0
CP-20909,35,Female,Europe,17.0,130.83,2366.49,Month-to-Month,Credit Card,0,25,2,4,,0,5,24,2,37.09,Mobile App,Electronics,0
CP-20910,58,Other,Europe,2.0,81.15,164.69,Month-to-Month,Electronic Check,2,33,8,1,,0,3,18,4,32.09,Desktop,Electronics,0
CP-20911,41,Female,Europe,2.0,77.46,149.27,Month-to-Month,Credit Card,3,18,7,2,Low,0,2,16,2,48.7,Desktop,Electronics,1
CP-20912,26,Male,Europe,10.0,18.0,180.82,Two Year,UPI/Digital Wallet,3,29,9,4,Low,0,3,3,8,63.59,Mobile App,Fashion,0
CP-20913,48,Female,Asia Pacific,17.0,67.32,1117.94,Two Year,Bank Transfer,4,3,7,2,Low,0,3,18,2,31.97,Tablet,Electronics,0
CP-20914,58,Male,Asia Pacific,9.0,75.37,698.1,Two Year,UPI/Digital Wallet,1,16,5,4,High,0,4,16,4,42.98,Desktop,Grocery,0
CP-20915,27,Male,Middle East,4.0,118.29,479.3,Two Year,Credit Card,5,23,6,3,Low,0,3,15,7,43.43,Desktop,Fashion,0
CP-20916,19,Female,Latin America,24.0,92.01,2085.11,Two Year,Bank Transfer,2,23,20,1,Moderate,0,5,10,5,45.3,Mobile App,Home & Living,0
CP-20917,55,Male,Europe,3.0,94.08,277.73,Month-to-Month,Credit Card,5,10,11,4,Low,1,5,25,6,39.52,Mobile App,Home & Living,1
CP-20918,32,Male,North America,20.0,69.91,1499.13,One Year,Credit Card,5,17,3,1,,0,5,19,4,64.52,Mobile App,Grocery,0
CP-20919,20,Female,North America,57.0,101.34,6045.08,Month-to-Month,Credit Card,2,39,3,5,High,0,1,18,6,59.5,Mobile App,Electronics,0
CP-20920,60,Female,North America,12.0,111.47,1319.74,Month-to-Month,Electronic Check,1,33,2,2,Low,0,5,23,3,55.48,Desktop,Fashion,0
CP-20921,48,Male,North America,5.0,61.81,327.06,Two Year,Credit Card,2,7,28,1,Low,0,4,25,6,35.44,Mobile App,Electronics,0
CP-20922,23,Male,Europe,34.0,74.01,2508.7,Month-to-Month,UPI/Digital Wallet,1,29,7,2,,1,3,7,7,58.8,Tablet,Electronics,0
CP-20923,20,Male,North America,13.0,69.57,902.91,Month-to-Month,Electronic Check,1,37,2,2,Low,0,4,3,2,60.12,Mobile App,Grocery,0
CP-20924,28,Male,Europe,47.0,60.91,3007.86,Two Year,Credit Card,1,16,15,1,,1,3,29,1,25.29,Mobile App,Fashion,0
CP-20925,32,Female,North America,23.0,46.41,1107.06,One Year,UPI/Digital Wallet,2,7,9,1,High,0,5,16,5,48.14,Mobile App,SaaS Subscriptions,0
CP-20926,62,Female,Europe,11.0,107.3,1088.16,Month-to-Month,Electronic Check,1,1,10,3,Moderate,1,2,27,5,36.76,Desktop,Fashion,1
CP-20927,69,Female,North America,18.0,88.94,1573.22,Month-to-Month,UPI/Digital Wallet,3,22,18,4,Low,0,1,11,9,78.59,Mobile App,Home & Living,1
CP-20928,45,Male,Asia Pacific,4.0,72.29,266.34,One Year,Credit Card,2,23,1,2,Moderate,1,2,12,4,40.84,Mobile App,Electronics,0
CP-20929,27,Male,Asia Pacific,9.0,41.29,374.58,One Year,Bank Transfer,4,27,6,2,Low,1,2,11,3,54.41,Mobile App,Fashion,0
CP-20930,55,Male,Europe,17.0,98.58,1660.69,One Year,Electronic Check,2,35,8,1,Low,1,3,5,10,19.16,Tablet,Home & Living,0
CP-20931,64,Male,Latin America,17.0,86.07,1404.76,Month-to-Month,Bank Transfer,2,14,24,2,,1,3,1,7,27.08,Desktop,Grocery,1
CP-20932,67,Male,North America,16.0,71.04,1225.17,Month-to-Month,Electronic Check,0,33,1,4,Moderate,0,3,14,4,47.86,Mobile App,Home & Living,0
CP-20933,67,Male,Asia Pacific,25.0,24.23,569.85,One Year,Credit Card,1,27,23,4,High,0,5,29,5,39.51,Mobile App,Home & Living,0
CP-20934,24,Male,Europe,3.0,75.08,99.38,Two Year,Electronic Check,2,37,15,3,Moderate,0,3,3,3,34.34,Mobile App,Electronics,0
CP-20935,32,Female,North America,2.0,51.86,110.99,Month-to-Month,Credit Card,6,27,2,1,,0,1,15,5,42.77,Desktop,Grocery,1
CP-20936,35,Female,North America,3.0,45.93,146.28,Month-to-Month,Bank Transfer,4,7,6,3,Moderate,0,4,14,4,60.59,Mobile App,Fashion,0
CP-20937,35,Female,North America,29.0,92.63,2665.73,One Year,Electronic Check,4,29,4,4,,1,1,1,3,63.67,Mobile App,Electronics,0
CP-20938,69,Male,Latin America,2.0,89.56,192.66,Month-to-Month,Bank Transfer,2,37,1,3,High,0,3,19,5,42.97,Mobile App,Home & Living,0
CP-20939,58,Female,Europe,5.0,103.95,479.18,One Year,Credit Card,2,28,13,2,Low,0,2,27,6,57.79,Mobile App,Fashion,0
CP-20940,41,Female,North America,6.0,49.91,289.84,Month-to-Month,Bank Transfer,2,25,0,2,Low,1,5,22,9,23.93,Mobile App,Fashion,1
CP-20941,19,Male,Europe,19.0,66.56,1192.06,Month-to-Month,Bank Transfer,3,24,15,1,Low,0,2,11,1,75.05,Mobile App,Fashion,0
CP-20942,57,Female,North America,10.0,77.13,728.68,One Year,Electronic Check,1,1,7,2,,0,1,16,7,53.92,Mobile App,Home & Living,0
CP-20943,37,Female,North America,4.0,83.75,348.05,Month-to-Month,Bank Transfer,4,22,21,3,,0,4,12,5,45.46,Mobile App,Fashion,1
CP-20944,51,Female,Latin America,11.0,99.09,1049.88,Two Year,Bank Transfer,4,9,2,2,Moderate,0,3,16,2,33.25,Desktop,Grocery,0
CP-20945,60,Male,Europe,21.0,110.4,2279.04,Month-to-Month,Electronic Check,4,3,3,3,Low,0,1,7,3,44.3,Mobile App,Grocery,1
CP-20946,43,Male,Europe,28.0,128.84,3667.05,Month-to-Month,Electronic Check,3,31,14,1,Low,1,3,16,4,75.22,Mobile App,Fashion,0
CP-20947,24,Female,Latin America,3.0,59.75,187.41,Month-to-Month,Credit Card,2,5,21,1,,0,2,8,6,51.6,Mobile App,SaaS Subscriptions,1
CP-20948,55,Male,Europe,23.0,81.03,1800.53,Two Year,Electronic Check,2,29,2,2,Moderate,0,1,9,5,42.67,Desktop,Fashion,0
CP-20949,47,Female,North America,1.0,55.06,57.97,Two Year,Credit Card,3,4,0,1,Moderate,1,2,7,4,52.82,Desktop,Electronics,0
CP-20950,59,Female,North America,24.0,101.39,2447.27,Month-to-Month,Bank Transfer,1,22,8,1,Low,1,5,8,4,61.81,Mobile App,Electronics,1
CP-20951,22,Male,Europe,20.0,61.79,1276.87,Month-to-Month,Electronic Check,1,32,24,1,,0,3,26,2,60.82,Desktop,Fashion,0
CP-20952,28,Female,Europe,12.0,72.74,899.9,Month-to-Month,Electronic Check,4,29,16,2,Moderate,1,4,16,4,41.5,Mobile App,Fashion,1
CP-20953,18,Female,North America,3.0,82.34,262.6,One Year,Electronic Check,3,36,1,1,Low,0,2,8,3,49.31,Mobile App,SaaS Subscriptions,0
CP-20954,51,Male,Asia Pacific,27.0,66.34,1883.26,Two Year,Credit Card,1,23,2,1,High,0,3,15,1,44.57,Mobile App,Electronics,0
CP-20955,18,Male,Asia Pacific,2.0,109.51,232.15,One Year,Electronic Check,2,36,12,2,High,0,1,8,3,53.22,Mobile App,Grocery,0
CP-20956,36,Female,Europe,41.0,54.75,2307.07,Two Year,Bank Transfer,1,31,14,3,Low,0,4,27,5,35.14,Mobile App,Fashion,0
CP-20957,19,Female,Latin America,27.0,98.62,2501.49,One Year,Credit Card,1,8,11,1,Low,0,3,13,6,44.11,Desktop,SaaS Subscriptions,0
CP-20958,38,Male,North America,25.0,66.86,1579.45,Month-to-Month,Bank Transfer,5,2,21,3,Moderate,0,4,4,1,37.94,Mobile App,Grocery,0
CP-20959,37,Male,North America,26.0,24.29,664.16,Two Year,Electronic Check,2,34,3,1,High,0,5,3,5,58.65,Mobile App,Fashion,0
CP-20960,40,Female,Asia Pacific,2.0,72.24,147.42,Month-to-Month,Credit Card,5,19,23,2,High,0,3,3,1,16.11,Mobile App,Grocery,1
CP-20961,38,Female,North America,72.0,83.35,5550.87,Month-to-Month,Credit Card,2,25,0,2,High,0,3,28,7,43.98,Mobile App,Fashion,0
CP-20962,41,Male,North America,36.0,110.07,3746.73,Two Year,Credit Card,4,21,2,3,Low,1,1,29,5,56.6,Mobile App,Electronics,0
CP-20963,21,Female,North America,13.0,117.17,1615.19,Two Year,Bank Transfer,5,7,12,4,,1,5,1,5,48.26,Tablet,Fashion,0
CP-20964,29,Male,Asia Pacific,23.0,87.1,2023.77,Month-to-Month,Credit Card,0,37,2,2,,0,4,15,6,42.61,Desktop,Fashion,0
CP-20965,39,Male,North America,25.0,74.84,670.79,Month-to-Month,Electronic Check,3,16,3,2,,0,2,8,4,30.4,Desktop,Home & Living,1
CP-20966,37,Female,North America,32.0,82.59,2454.93,Month-to-Month,Credit Card,4,18,7,5,Moderate,0,4,20,6,40.3,Mobile App,Grocery,0
CP-20967,35,Male,North America,6.0,59.57,385.98,Month-to-Month,UPI/Digital Wallet,0,10,9,2,,0,4,12,4,38.07,Mobile App,Fashion,0
CP-20968,18,Female,Asia Pacific,9.0,71.05,618.53,One Year,Bank Transfer,1,10,21,3,Moderate,1,3,11,3,60.24,Mobile App,Electronics,0
CP-20969,47,Male,Europe,29.0,43.45,1292.32,Two Year,Bank Transfer,5,32,37,2,Moderate,0,4,20,2,29.1,Mobile App,Electronics,0
CP-20970,50,Female,North America,27.0,64.51,1694.03,Two Year,Electronic Check,0,16,0,2,Low,0,1,26,3,33.41,Mobile App,SaaS Subscriptions,0
CP-20971,41,Male,Asia Pacific,14.0,62.86,916.95,Two Year,Electronic Check,1,24,0,2,High,0,5,10,2,58.63,Mobile App,Electronics,0
CP-20972,31,Male,Asia Pacific,10.0,77.89,829.86,Month-to-Month,Bank Transfer,3,30,0,3,,0,4,3,5,56.99,Mobile App,SaaS Subscriptions,0
CP-20973,53,Female,Europe,63.0,77.71,4875.65,Month-to-Month,Bank Transfer,2,27,44,1,Low,0,4,17,4,15.03,Desktop,Grocery,0
CP-20974,22,Female,North America,10.0,48.07,511.96,One Year,Credit Card,2,9,15,2,,0,3,23,5,37.69,Tablet,Grocery,0
CP-20975,28,Female,Europe,26.0,33.63,845.8,One Year,Bank Transfer,2,25,8,1,Low,0,4,6,6,83.53005000000002,Desktop,Fashion,0
CP-20976,41,Female,Latin America,10.0,33.95,349.26,Month-to-Month,UPI/Digital Wallet,3,4,14,2,Low,0,2,24,5,44.25,Mobile App,Fashion,1
CP-20977,48,Female,North America,7.0,36.43,241.21,Month-to-Month,Electronic Check,4,22,10,1,Moderate,0,1,14,4,25.94,Tablet,Grocery,1
CP-20978,30,Female,North America,19.0,80.95,1477.47,Month-to-Month,Electronic Check,3,19,16,5,High,0,4,26,0,36.8,Mobile App,Electronics,0
CP-20979,33,Female,North America,30.0,82.48,2600.77,Month-to-Month,Credit Card,2,12,3,1,Moderate,0,3,24,6,35.64,Desktop,Electronics,0
CP-20980,41,Female,Europe,72.0,85.34,6573.53,Month-to-Month,Bank Transfer,5,34,29,3,Low,0,3,16,7,17.1,Desktop,Home & Living,0
CP-20981,30,Female,Asia Pacific,3.0,39.78,123.57,One Year,Credit Card,2,24,17,3,High,0,2,15,2,46.03,Desktop,Grocery,0
CP-20982,41,Female,North America,38.0,54.85,1969.68,Month-to-Month,Electronic Check,5,31,10,1,,0,5,29,4,34.88,Tablet,Electronics,0
CP-20983,43,Male,North America,14.0,53.52,692.27,Month-to-Month,Credit Card,0,11,0,2,Low,0,4,29,1,47.91,Mobile App,Electronics,0
CP-20984,19,Female,Latin America,3.0,75.99,212.77,One Year,Credit Card,5,14,3,2,Moderate,1,2,3,2,39.32,Mobile App,SaaS Subscriptions,1
CP-20985,33,Male,Asia Pacific,29.0,78.64,2217.66,Month-to-Month,Electronic Check,4,18,16,1,Moderate,1,3,17,7,45.83,Mobile App,Electronics,1
CP-20986,55,Male,Latin America,8.0,94.9,738.87,Month-to-Month,Credit Card,2,18,1,1,High,0,2,7,5,28.75,Desktop,SaaS Subscriptions,1
CP-20987,63,Male,Asia Pacific,37.0,70.97,2433.86,One Year,Credit Card,1,15,0,1,Moderate,0,2,7,6,44.91,Mobile App,SaaS Subscriptions,0
CP-20988,18,Female,Europe,4.0,138.18130000000028,656.88,Month-to-Month,UPI/Digital Wallet,2,3,9,2,High,0,3,5,2,26.91,Desktop,Grocery,1
CP-20989,66,Female,North America,23.0,97.83,2268.5,Month-to-Month,Bank Transfer,0,30,3,3,,1,4,9,3,33.08,Tablet,Electronics,0
CP-20990,28,Female,Europe,7.0,60.87,395.47,Month-to-Month,Credit Card,2,30,28,5,Low,0,4,3,3,37.45,Mobile App,Fashion,0
CP-20991,68,Male,Europe,6.0,60.04,370.37,Month-to-Month,UPI/Digital Wallet,0,14,3,3,Moderate,0,3,1,4,47.07,Mobile App,SaaS Subscriptions,1
CP-20992,52,Male,Europe,1.0,88.38,93.56,Month-to-Month,Bank Transfer,0,6,8,3,Moderate,0,3,14,3,83.53005000000002,Mobile App,Fashion,1
CP-20993,60,Female,Europe,12.0,60.92,702.63,Month-to-Month,Electronic Check,3,16,14,2,,0,3,21,3,54.32,Mobile App,Electronics,0
CP-20994,46,Male,Latin America,9.0,55.94,527.61,Month-to-Month,Credit Card,1,2,4,1,Low,0,1,29,8,44.6,Mobile App,Fashion,1
CP-20995,54,Male,North America,2.0,63.78,135.44,One Year,Bank Transfer,1,20,14,4,,0,3,3,3,54.24,Desktop,Electronics,0
CP-20996,34,Male,North America,5.0,80.01,376.83,One Year,Bank Transfer,0,28,9,1,High,1,4,26,2,47.96,Mobile App,Electronics,0
CP-20997,56,Female,Europe,13.0,81.88,1049.77,One Year,Electronic Check,0,35,6,4,,0,4,25,4,19.05,Mobile App,Home & Living,0
CP-20998,59,Male,Latin America,30.0,25.2,706.69,Month-to-Month,Bank Transfer,2,19,25,2,Low,1,3,6,3,18.32,Mobile App,Electronics,0
CP-20999,45,Male,Latin America,48.0,59.82,2651.5,Month-to-Month,Bank Transfer,3,7,39,2,Low,0,4,5,5,40.32,Mobile App,Fashion,0
CP-21000,46,Female,Europe,14.0,102.06,1489.25,Month-to-Month,Electronic Check,4,28,12,2,High,0,4,24,8,8.0,Mobile App,SaaS Subscriptions,0
CP-21001,60,Male,North America,10.0,133.15,1242.41,One Year,Electronic Check,4,10,4,2,Low,0,1,10,2,48.93,Desktop,SaaS Subscriptions,1
CP-21002,20,Female,Europe,56.0,74.13,4184.4,Month-to-Month,Credit Card,3,14,30,5,High,0,5,15,4,71.32,Mobile App,Home & Living,0
CP-21003,69,Male,Latin America,60.0,79.72,4773.77,One Year,Credit Card,4,36,9,3,Low,0,3,27,4,32.86,Desktop,Fashion,0
CP-21004,27,Male,Europe,4.0,72.33,288.65,One Year,Electronic Check,2,14,16,2,,0,4,20,8,54.13,Mobile App,Fashion,0
CP-21005,59,Female,Asia Pacific,14.0,107.89,1605.47,Month-to-Month,Electronic Check,2,11,0,1,Low,0,3,9,8,48.31,Mobile App,Home & Living,1
CP-21006,31,Female,North America,31.0,56.63,1779.43,One Year,UPI/Digital Wallet,1,13,10,2,,1,2,22,2,61.78,Tablet,Home & Living,0
CP-21007,29,Female,North America,32.0,104.37,3584.17,Month-to-Month,Electronic Check,4,27,0,2,Low,0,1,0,4,52.73,Mobile App,Grocery,0
CP-21008,64,Female,Europe,21.0,109.63,2389.64,One Year,Credit Card,0,11,23,3,,1,4,13,7,28.58,Desktop,Home & Living,0
CP-21009,59,Male,Asia Pacific,12.0,100.79,1205.27,Month-to-Month,Credit Card,2,29,21,2,Moderate,0,2,17,9,12.38,Tablet,Fashion,1
CP-21010,47,Male,Middle East,10.0,68.54,644.43,Month-to-Month,Electronic Check,4,34,8,3,Low,0,3,0,7,34.22,Mobile App,Electronics,0
CP-21011,49,Male,Asia Pacific,30.0,83.08,2527.3,Two Year,Electronic Check,1,38,18,3,Moderate,0,4,24,3,26.45,Mobile App,Electronics,0
CP-21012,49,Female,Europe,5.0,110.89,571.47,One Year,Credit Card,2,35,2,3,Moderate,0,4,19,6,44.02,Mobile App,Fashion,0
CP-21013,59,Female,Europe,11.0,89.58,1056.62,Month-to-Month,Bank Transfer,1,31,9,1,High,0,5,2,5,14.93,Mobile App,Fashion,0
CP-21014,49,Female,Asia Pacific,16.0,28.87,447.2,One Year,Bank Transfer,2,16,8,1,Low,0,3,19,6,44.26,Desktop,Grocery,0
CP-21015,43,Male,North America,33.0,77.17,2749.55,Month-to-Month,UPI/Digital Wallet,0,5,11,1,Low,1,3,26,2,67.2,Mobile App,SaaS Subscriptions,1
CP-21016,68,Female,Middle East,9.0,53.57,448.34,Month-to-Month,Credit Card,6,6,27,1,Low,1,5,24,4,39.71,Desktop,Electronics,1
CP-21017,18,Female,Europe,15.0,86.99,1245.22,Two Year,Electronic Check,0,4,3,2,Low,1,3,9,6,50.8,Mobile App,Electronics,0
CP-21018,59,Female,Middle East,6.0,80.68,520.77,Month-to-Month,Credit Card,1,10,8,2,Low,1,5,11,6,36.06,Mobile App,Fashion,1
CP-21019,19,Female,Asia Pacific,33.0,51.34,1670.73,Month-to-Month,Credit Card,2,16,12,4,Low,0,4,18,5,48.92,Desktop,Fashion,0
CP-21020,34,Female,North America,28.0,94.42,2849.61,Two Year,Electronic Check,4,16,4,2,Moderate,0,3,25,2,61.22,Desktop,Fashion,0
CP-21021,47,Male,North America,31.0,73.32,2450.72,Month-to-Month,Bank Transfer,1,7,11,2,High,0,3,9,5,50.19,Mobile App,Electronics,0
CP-21022,56,Male,Europe,2.0,71.49,138.36,Month-to-Month,Electronic Check,1,22,16,5,High,1,1,2,3,62.65,Desktop,Home & Living,1
CP-21023,24,Male,North America,13.0,70.99,919.0,Month-to-Month,Electronic Check,3,1,2,2,Moderate,1,4,26,7,19.11,Mobile App,SaaS Subscriptions,0
CP-21024,69,Male,Europe,3.0,74.15,212.06,Month-to-Month,UPI/Digital Wallet,1,34,21,2,High,0,5,26,3,42.57,Desktop,Electronics,0
CP-21025,44,Male,Europe,21.0,77.92,1721.25,Month-to-Month,Credit Card,3,5,25,1,High,0,3,4,4,36.81,Mobile App,Fashion,1
CP-21026,26,Male,Europe,7.0,90.24,595.19,One Year,Electronic Check,3,19,7,2,Moderate,0,4,17,4,44.53,Mobile App,Electronics,0
CP-21027,39,Male,North America,27.0,71.0,1814.22,One Year,Bank Transfer,2,22,43,1,High,1,3,1,4,65.08,Mobile App,Home & Living,0
CP-21028,51,Female,Middle East,2.0,86.66,181.8,One Year,Electronic Check,3,1,8,3,Moderate,0,5,20,4,48.31,Desktop,Grocery,0
CP-21029,63,Female,Europe,13.0,97.08,1318.5,One Year,Electronic Check,3,8,6,1,Low,0,5,5,4,72.81,Mobile App,SaaS Subscriptions,0
